date,campaign,users,newUsers,bounces
2017-02-22,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2017-02-22,NAC - MASTER - SEO y SEM,6.0,4.0,5.0
2017-02-22,NAC - MASTER - UX,3.0,3.0,2.0
2017-02-23,0 - MARCA,29.0,15.0,15.0
2017-02-23,0 - MARCA BCN,2.0,2.0,2.0
2017-02-23,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-23,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-23,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2017-02-23,BCN - MASTER - UX,2.0,2.0,1.0
2017-02-23,MAD - CURSO - ESTADISTICA,4.0,3.0,3.0
2017-02-23,MAD - CURSO - INTRO BLOCKCHAIN,12.0,9.0,10.0
2017-02-23,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0
2017-02-23,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-23,MAD - MASTER - BIG DATA,4.0,4.0,3.0
2017-02-23,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2017-02-23,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2017-02-23,MAD - MASTER - SEO y SEM,5.0,3.0,3.0
2017-02-23,MAD - MASTER - UX,3.0,3.0,2.0
2017-02-23,NAC - CURSO INT - CRO IGNITE,1.0,0.0,1.0
2017-02-23,NAC - MASTER - ANALITICA WEB,3.0,3.0,3.0
2017-02-23,NAC - MASTER - BIG DATA,3.0,3.0,1.0
2017-02-23,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2017-02-23,NAC - MASTER - SEO y SEM,9.0,7.0,7.0
2017-02-23,NAC - MASTER - UX,3.0,3.0,1.0
2017-02-24,0 - MARCA,33.0,21.0,15.0
2017-02-24,0 - MARCA BCN,1.0,1.0,0.0
2017-02-24,BCN - MASTER - ANALITICA WEB,2.0,1.0,2.0
2017-02-24,BCN - MASTER - SEO y SEM,3.0,3.0,2.0
2017-02-24,BCN - MASTER - UX,3.0,2.0,2.0
2017-02-24,MAD - CURSO - ESTADISTICA,4.0,4.0,3.0
2017-02-24,MAD - CURSO - INBOUND MK,2.0,1.0,2.0
2017-02-24,MAD - CURSO - INTRO BLOCKCHAIN,14.0,13.0,14.0
2017-02-24,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,0.0,0.0
2017-02-24,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-24,MAD - MASTER - BIG DATA,8.0,7.0,6.0
2017-02-24,MAD - MASTER - DATA SCIENCE,3.0,0.0,1.0
2017-02-24,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-24,MAD - MASTER - SEO y SEM,5.0,4.0,3.0
2017-02-24,MAD - MASTER - UX,3.0,2.0,1.0
2017-02-24,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-24,NAC - MASTER - BIG DATA,3.0,3.0,2.0
2017-02-24,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2017-02-24,NAC - MASTER - MARKETING ONLINE,3.0,3.0,1.0
2017-02-24,NAC - MASTER - SEO y SEM,5.0,3.0,5.0
2017-02-24,NAC - MASTER - UX,1.0,0.0,1.0
2017-02-25,0 - MARCA,20.0,10.0,8.0
2017-02-25,0 - MARCA BCN,4.0,4.0,2.0
2017-02-25,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-25,BCN - MASTER - SEO y SEM,3.0,2.0,2.0
2017-02-25,BCN - MASTER - UX,3.0,2.0,2.0
2017-02-25,MAD - CURSO - ESTADISTICA,3.0,2.0,2.0
2017-02-25,MAD - CURSO - INBOUND MK,1.0,1.0,1.0
2017-02-25,MAD - CURSO - INTRO BLOCKCHAIN,11.0,11.0,12.0
2017-02-25,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-25,MAD - MASTER - BIG DATA,6.0,6.0,4.0
2017-02-25,MAD - MASTER - DATA SCIENCE,5.0,4.0,4.0
2017-02-25,MAD - MASTER - SEO y SEM,6.0,6.0,7.0
2017-02-25,MAD - MASTER - UX,4.0,4.0,1.0
2017-02-25,NAC - MASTER - ANALITICA WEB,2.0,2.0,2.0
2017-02-25,NAC - MASTER - BIG DATA,5.0,5.0,4.0
2017-02-25,NAC - MASTER - DATA SCIENCE,2.0,2.0,2.0
2017-02-25,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-25,NAC - MASTER - SEO y SEM,2.0,2.0,0.0
2017-02-25,NAC - MASTER - UX,4.0,4.0,4.0
2017-02-26,0 - MARCA,17.0,7.0,11.0
2017-02-26,0 - MARCA BCN,2.0,1.0,2.0
2017-02-26,BCN - MASTER - ANALITICA WEB,1.0,1.0,0.0
2017-02-26,BCN - MASTER - SEO y SEM,3.0,2.0,2.0
2017-02-26,BCN - MASTER - UX,1.0,1.0,0.0
2017-02-26,MAD - CURSO - INBOUND MK,1.0,1.0,0.0
2017-02-26,MAD - CURSO - INTRO BLOCKCHAIN,21.0,21.0,14.0
2017-02-26,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2017-02-26,MAD - MASTER - ANALITICA WEB,1.0,0.0,2.0
2017-02-26,MAD - MASTER - BIG DATA,3.0,3.0,3.0
2017-02-26,MAD - MASTER - DATA SCIENCE,5.0,3.0,7.0
2017-02-26,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-26,MAD - MASTER - SEO y SEM,2.0,2.0,1.0
2017-02-26,MAD - MASTER - UX,1.0,1.0,1.0
2017-02-26,NAC - MASTER - BIG DATA,3.0,2.0,2.0
2017-02-26,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2017-02-26,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-26,NAC - MASTER - SEO y SEM,5.0,5.0,5.0
2017-02-26,NAC - MASTER - UX,2.0,2.0,3.0
2017-02-27,0 - MARCA,34.0,19.0,7.0
2017-02-27,0 - MARCA BCN,5.0,2.0,1.0
2017-02-27,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-27,BCN - MASTER - ANALITICA WEB,3.0,0.0,2.0
2017-02-27,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-27,BCN - MASTER - SEO y SEM,2.0,1.0,2.0
2017-02-27,BCN - MASTER - UX,4.0,2.0,3.0
2017-02-27,MAD - CURSO - ESTADISTICA,1.0,0.0,1.0
2017-02-27,MAD - CURSO - INBOUND MK,2.0,2.0,2.0
2017-02-27,MAD - CURSO - INTRO BLOCKCHAIN,15.0,14.0,14.0
2017-02-27,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2017-02-27,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-27,MAD - MASTER - BIG DATA,6.0,5.0,5.0
2017-02-27,MAD - MASTER - DATA SCIENCE,4.0,4.0,3.0
2017-02-27,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-02-27,MAD - MASTER - SEO y SEM,4.0,3.0,4.0
2017-02-27,MAD - MASTER - UX,2.0,2.0,2.0
2017-02-27,NAC - MASTER - DATA SCIENCE,4.0,4.0,4.0
2017-02-27,NAC - MASTER - SEO y SEM,9.0,7.0,5.0
2017-02-27,NAC - MASTER - UX,3.0,3.0,1.0
2017-02-28,0 - MARCA,28.0,12.0,9.0
2017-02-28,0 - MARCA BCN,2.0,1.0,0.0
2017-02-28,ALI - MASTER - MARKETING ONLINE,1.0,1.0,2.0
2017-02-28,BCN - MASTER - ANALITICA WEB,2.0,1.0,0.0
2017-02-28,BCN - MASTER - UX,4.0,3.0,1.0
2017-02-28,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2017-02-28,MAD - CURSO - INTRO BLOCKCHAIN,11.0,9.0,9.0
2017-02-28,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-02-28,MAD - MASTER - BIG DATA,6.0,6.0,5.0
2017-02-28,MAD - MASTER - DATA SCIENCE,7.0,5.0,5.0
2017-02-28,MAD - MASTER - MARKETING ONLINE,2.0,1.0,1.0
2017-02-28,MAD - MASTER - SEO y SEM,3.0,2.0,3.0
2017-02-28,MAD - MASTER - UX,7.0,6.0,7.0
2017-02-28,NAC - MASTER - BIG DATA,5.0,5.0,7.0
2017-02-28,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2017-02-28,NAC - MASTER - SEO y SEM,4.0,1.0,3.0
2017-02-28,NAC - MASTER - UX,3.0,3.0,3.0
2017-03-01,0 - MARCA,34.0,13.0,10.0
2017-03-01,0 - MARCA BCN,2.0,1.0,1.0
2017-03-01,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-03-01,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-01,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2017-03-01,BCN - MASTER - UX,3.0,3.0,3.0
2017-03-01,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,0.0,1.0
2017-03-01,MAD - MASTER - BIG DATA,7.0,7.0,3.0
2017-03-01,MAD - MASTER - DATA SCIENCE,11.0,10.0,10.0
2017-03-01,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2017-03-01,MAD - MASTER - SEO y SEM,2.0,2.0,1.0
2017-03-01,MAD - MASTER - UX,6.0,3.0,4.0
2017-03-01,NAC - MASTER - ANALITICA WEB,1.0,0.0,2.0
2017-03-01,NAC - MASTER - BIG DATA,3.0,3.0,3.0
2017-03-01,NAC - MASTER - DATA SCIENCE,2.0,2.0,2.0
2017-03-01,NAC - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2017-03-01,NAC - MASTER - SEO y SEM,5.0,3.0,4.0
2017-03-01,NAC - MASTER - UX,4.0,3.0,3.0
2017-03-02,0 - MARCA,46.0,25.0,13.0
2017-03-02,0 - MARCA BCN,4.0,1.0,2.0
2017-03-02,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-02,BCN - MASTER - ANALITICA WEB,2.0,1.0,1.0
2017-03-02,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2017-03-02,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2017-03-02,BCN - MASTER - UX,2.0,2.0,1.0
2017-03-02,MAD - CURSO - INBOUND MK,2.0,1.0,2.0
2017-03-02,MAD - CURSO - INTRO BLOCKCHAIN,21.0,21.0,20.0
2017-03-02,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2017-03-02,MAD - MASTER - BIG DATA,10.0,10.0,8.0
2017-03-02,MAD - MASTER - DATA SCIENCE,8.0,6.0,8.0
2017-03-02,MAD - MASTER - MARKETING ONLINE,2.0,1.0,1.0
2017-03-02,MAD - MASTER - SEO y SEM,6.0,2.0,5.0
2017-03-02,MAD - MASTER - UX,3.0,3.0,2.0
2017-03-02,NAC - MASTER - ANALITICA WEB,2.0,1.0,5.0
2017-03-02,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2017-03-02,NAC - MASTER - DATA SCIENCE,3.0,2.0,3.0
2017-03-02,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-02,NAC - MASTER - SEO y SEM,11.0,9.0,11.0
2017-03-02,NAC - MASTER - UX,7.0,6.0,7.0
2017-03-03,0 - MARCA,34.0,16.0,10.0
2017-03-03,0 - MARCA BCN,4.0,2.0,2.0
2017-03-03,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-03,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2017-03-03,BCN - MASTER - UX,1.0,1.0,1.0
2017-03-03,MAD - CURSO - INBOUND MK,3.0,1.0,3.0
2017-03-03,MAD - CURSO - INTRO BLOCKCHAIN,18.0,17.0,16.0
2017-03-03,MAD - CURSO - SOLUCIONES NEGOCIO,2.0,2.0,0.0
2017-03-03,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2017-03-03,MAD - MASTER - BIG DATA,10.0,7.0,7.0
2017-03-03,MAD - MASTER - DATA SCIENCE,9.0,5.0,5.0
2017-03-03,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-03,MAD - MASTER - SEO y SEM,4.0,3.0,1.0
2017-03-03,MAD - MASTER - UX,3.0,3.0,1.0
2017-03-03,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2017-03-03,NAC - MASTER - DATA SCIENCE,3.0,3.0,3.0
2017-03-03,NAC - MASTER - SEO y SEM,5.0,3.0,5.0
2017-03-03,NAC - MASTER - UX,4.0,4.0,3.0
2017-03-04,0 - MARCA,26.0,13.0,12.0
2017-03-04,0 - MARCA BCN,4.0,3.0,0.0
2017-03-04,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2017-03-04,BCN - MASTER - UX,1.0,1.0,1.0
2017-03-04,MAD - CURSO - INTRO BLOCKCHAIN,17.0,16.0,14.0
2017-03-04,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,0.0,1.0
2017-03-04,MAD - MASTER - ANALITICA WEB,2.0,2.0,1.0
2017-03-04,MAD - MASTER - BIG DATA,6.0,6.0,6.0
2017-03-04,MAD - MASTER - DATA SCIENCE,2.0,2.0,1.0
2017-03-04,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2017-03-04,MAD - MASTER - UX,4.0,4.0,3.0
2017-03-04,NAC - MASTER - BIG DATA,2.0,2.0,2.0
2017-03-04,NAC - MASTER - DATA SCIENCE,2.0,2.0,2.0
2017-03-04,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-04,NAC - MASTER - SEO y SEM,2.0,2.0,2.0
2017-03-04,NAC - MASTER - UX,6.0,6.0,5.0
2017-03-05,0 - MARCA,20.0,8.0,4.0
2017-03-05,0 - MARCA BCN,4.0,3.0,0.0
2017-03-05,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-05,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-03-05,BCN - MASTER - MARKETING ONLINE,1.0,0.0,2.0
2017-03-05,BCN - MASTER - SEO y SEM,1.0,0.0,0.0
2017-03-05,BCN - MASTER - UX,3.0,3.0,2.0
2017-03-05,MAD - CURSO - INBOUND MK,3.0,3.0,2.0
2017-03-05,MAD - CURSO - INTRO BLOCKCHAIN,20.0,15.0,15.0
2017-03-05,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,0.0
2017-03-05,MAD - MASTER - ANALITICA WEB,2.0,0.0,1.0
2017-03-05,MAD - MASTER - BIG DATA,5.0,5.0,3.0
2017-03-05,MAD - MASTER - DATA SCIENCE,5.0,5.0,5.0
2017-03-05,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-03-05,MAD - MASTER - SEO y SEM,4.0,4.0,1.0
2017-03-05,MAD - MASTER - UX,3.0,3.0,2.0
2017-03-05,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2017-03-05,NAC - MASTER - BIG DATA,3.0,3.0,2.0
2017-03-05,NAC - MASTER - DATA SCIENCE,2.0,2.0,2.0
2017-03-05,NAC - MASTER - SEO y SEM,3.0,3.0,3.0
2017-03-05,NAC - MASTER - UX,5.0,5.0,4.0
