date,ciudad,programa,nombre,users,newUsers,bounces,impressions,adClicks,adCost,cpc,ctr
2017-02-12,MAD,CURSO,ESTADISTICA,3.0,2.0,3.0,62.0,3.0,2.78,0.9266666666666666,0.05
2017-02-12,MAD,CURSO,INTRO BLOCKCHAIN,15.0,15.0,15.0,416.0,18.0,13.14,0.73,0.04
2017-02-12,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,40.0,2.0,11.28,5.64,0.05
2017-02-12,MAD,MASTER,BIG DATA,3.0,2.0,3.0,9.0,3.0,75.54,25.18,0.33
2017-02-12,MAD,MASTER,DATA SCIENCE,8.0,5.0,7.0,59.0,6.0,62.41,10.401666666666666,0.1
2017-02-12,MAD,MASTER,SEO y SEM,3.0,3.0,2.0,75.0,3.0,16.37,5.456666666666667,0.04
2017-02-12,MAD,MASTER,UX,3.0,3.0,3.0,32.0,3.0,24.15,8.05,0.09
2017-02-12,NAC,CURSO INT,CRO IGNITE,1.0,1.0,0.0,17.0,1.0,0.83,0.83,0.06
2017-02-12,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,28.0,2.0,1.14,0.57,0.07
2017-02-12,NAC,MASTER,MARKETING ONLINE,2.0,2.0,1.0,44.0,2.0,26.69,13.345,0.05
2017-02-12,NAC,MASTER,SEO y SEM,4.0,4.0,2.0,134.0,5.0,20.8,4.16,0.04
2017-02-12,NAC,MASTER,UX,4.0,3.0,3.0,66.0,4.0,23.16,5.79,0.06
2017-02-13,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,4.0,1.0,7.31,7.31,0.25
2017-02-13,BCN,MASTER,MARKETING ONLINE,1.0,1.0,1.0,7.0,1.0,6.87,6.87,0.14
2017-02-13,BCN,MASTER,SEO y SEM,3.0,3.0,2.0,46.0,3.0,8.23,2.7433333333333336,0.07
2017-02-13,BCN,MASTER,UX,3.0,3.0,2.0,78.0,3.0,5.26,1.7533333333333332,0.04
2017-02-13,MAD,CURSO,ESTADISTICA,2.0,2.0,1.0,28.0,2.0,7.01,3.505,0.07
2017-02-13,MAD,CURSO,INTRO BLOCKCHAIN,20.0,17.0,21.0,610.0,19.0,14.0,0.7368421052631579,0.03
2017-02-13,MAD,MASTER,ANALITICA WEB,2.0,2.0,2.0,103.0,2.0,14.63,7.315,0.02
2017-02-13,MAD,MASTER,BIG DATA,3.0,3.0,1.0,62.0,5.0,57.43,11.486,0.08
2017-02-13,MAD,MASTER,DATA SCIENCE,3.0,1.0,1.0,88.0,2.0,29.28,14.64,0.02
2017-02-13,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,67.0,1.0,6.51,6.51,0.01
2017-02-13,MAD,MASTER,SEO y SEM,7.0,5.0,7.0,126.0,8.0,61.29,7.66125,0.06
2017-02-13,MAD,MASTER,UX,8.0,8.0,7.0,87.0,8.0,44.86,5.6075,0.09
2017-02-13,NAC,MASTER,ANALITICA WEB,3.0,2.0,3.0,63.0,3.0,11.9,3.9666666666666663,0.05
2017-02-13,NAC,MASTER,BIG DATA,1.0,1.0,1.0,35.0,1.0,13.84,13.84,0.03
2017-02-13,NAC,MASTER,DATA SCIENCE,3.0,3.0,5.0,58.0,5.0,32.0,6.4,0.09
2017-02-13,NAC,MASTER,MARKETING ONLINE,2.0,2.0,1.0,43.0,2.0,21.54,10.77,0.05
2017-02-13,NAC,MASTER,SEO y SEM,3.0,3.0,5.0,267.0,7.0,19.05,2.7214285714285715,0.03
2017-02-14,BCN,CURSO INT,CRO IGNITE,3.0,0.0,0.0,6.0,1.0,0.46,0.46,0.17
2017-02-14,BCN,MASTER,ANALITICA WEB,1.0,0.0,0.0,4.0,1.0,7.29,7.29,0.25
2017-02-14,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,61.0,3.0,7.68,2.56,0.05
2017-02-14,BCN,MASTER,UX,2.0,2.0,2.0,27.0,2.0,5.12,2.56,0.07
2017-02-14,MAD,CURSO,ESTADISTICA,5.0,5.0,4.0,92.0,5.0,6.55,1.31,0.05
2017-02-14,MAD,CURSO,INTRO BLOCKCHAIN,16.0,13.0,15.0,780.0,18.0,13.83,0.7683333333333334,0.02
2017-02-14,MAD,MASTER,BIG DATA,4.0,3.0,1.0,102.0,4.0,61.69,15.4225,0.04
2017-02-14,MAD,MASTER,DATA SCIENCE,6.0,3.0,4.0,43.0,4.0,44.69,11.1725,0.09
2017-02-14,MAD,MASTER,SEO y SEM,4.0,4.0,4.0,177.0,5.0,49.75,9.95,0.03
2017-02-14,MAD,MASTER,UX,5.0,5.0,4.0,103.0,5.0,30.66,6.132,0.05
2017-02-14,NAC,MASTER,BIG DATA,1.0,1.0,1.0,64.0,1.0,4.92,4.92,0.02
2017-02-14,NAC,MASTER,DATA SCIENCE,2.0,2.0,2.0,45.0,2.0,17.04,8.52,0.04
2017-02-14,NAC,MASTER,MARKETING ONLINE,2.0,2.0,2.0,44.0,2.0,28.33,14.165,0.05
2017-02-14,NAC,MASTER,SEO y SEM,8.0,8.0,7.0,229.0,8.0,30.09,3.76125,0.03
2017-02-14,NAC,MASTER,UX,3.0,3.0,3.0,139.0,3.0,16.54,5.513333333333333,0.02
2017-02-15,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,10.0,1.0,6.69,6.69,0.1
2017-02-15,BCN,CURSO INT,CRO IGNITE,3.0,2.0,2.0,7.0,2.0,1.17,0.585,0.29
2017-02-15,BCN,MASTER,ANALITICA WEB,2.0,1.0,2.0,11.0,2.0,8.4,4.2,0.18
2017-02-15,BCN,MASTER,MARKETING ONLINE,1.0,1.0,0.0,15.0,1.0,7.7,7.7,0.07
2017-02-15,BCN,MASTER,SEO y SEM,2.0,2.0,2.0,23.0,2.0,7.99,3.995,0.09
2017-02-15,BCN,MASTER,UX,2.0,2.0,1.0,72.0,1.0,1.45,1.45,0.01
2017-02-15,MAD,CURSO,ESTADISTICA,1.0,1.0,1.0,95.0,1.0,1.33,1.33,0.01
2017-02-15,MAD,CURSO,INTRO BLOCKCHAIN,20.0,18.0,17.0,803.0,21.0,13.65,0.65,0.03
2017-02-15,MAD,MASTER,ANALITICA WEB,2.0,1.0,1.0,19.0,2.0,5.41,2.705,0.11
2017-02-15,MAD,MASTER,BIG DATA,1.0,1.0,1.0,14.0,1.0,76.07,76.07,0.07
2017-02-15,MAD,MASTER,DATA SCIENCE,7.0,5.0,1.0,77.0,6.0,62.86,10.476666666666667,0.08
2017-02-15,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,93.0,1.0,15.31,15.31,0.01
2017-02-15,MAD,MASTER,SEO y SEM,6.0,5.0,3.0,169.0,7.0,34.04,4.862857142857143,0.04
2017-02-15,MAD,MASTER,UX,7.0,6.0,6.0,79.0,8.0,31.34,3.9175,0.1
2017-02-15,NAC,MASTER,ANALITICA WEB,2.0,2.0,2.0,18.0,2.0,22.63,11.315,0.11
2017-02-15,NAC,MASTER,DATA SCIENCE,1.0,0.0,1.0,68.0,1.0,1.34,1.34,0.01
2017-02-15,NAC,MASTER,MARKETING ONLINE,1.0,1.0,0.0,99.0,1.0,4.68,4.68,0.01
2017-02-15,NAC,MASTER,SEO y SEM,2.0,2.0,2.0,227.0,5.0,20.06,4.012,0.02
2017-02-15,NAC,MASTER,UX,4.0,4.0,4.0,93.0,4.0,13.98,3.495,0.04
2017-02-16,ALI,MASTER,MARKETING ONLINE,1.0,1.0,0.0,5.0,1.0,6.56,6.56,0.2
2017-02-16,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,8.0,2.0,8.39,4.195,0.25
2017-02-16,BCN,MASTER,MARKETING ONLINE,1.0,1.0,0.0,11.0,1.0,6.58,6.58,0.09
2017-02-16,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,26.0,3.0,11.92,3.9733333333333336,0.12
2017-02-16,BCN,MASTER,UX,2.0,2.0,1.0,38.0,2.0,5.24,2.62,0.05
2017-02-16,MAD,CURSO,ESTADISTICA,3.0,3.0,4.0,93.0,3.0,1.32,0.44,0.03
2017-02-16,MAD,CURSO,INBOUND MK,1.0,1.0,1.0,18.0,1.0,1.74,1.74,0.06
2017-02-16,MAD,CURSO,INTRO BLOCKCHAIN,20.0,17.0,18.0,380.0,23.0,14.17,0.6160869565217392,0.06
2017-02-16,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,1.0,12.0,1.0,3.0,3.0,0.08
2017-02-16,MAD,MASTER,ANALITICA WEB,2.0,1.0,0.0,7.0,2.0,26.7,13.35,0.29
2017-02-16,MAD,MASTER,BIG DATA,4.0,4.0,3.0,54.0,4.0,40.83,10.2075,0.07
2017-02-16,MAD,MASTER,DATA SCIENCE,5.0,4.0,3.0,51.0,5.0,54.67,10.934,0.1
2017-02-16,MAD,MASTER,MARKETING ONLINE,2.0,2.0,2.0,48.0,3.0,21.29,7.096666666666667,0.06
2017-02-16,MAD,MASTER,SEO y SEM,5.0,5.0,4.0,152.0,6.0,25.09,4.181666666666667,0.04
2017-02-16,MAD,MASTER,UX,9.0,5.0,6.0,65.0,8.0,43.89,5.48625,0.12
2017-02-16,NAC,MASTER,ANALITICA WEB,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2017-02-16,NAC,MASTER,BIG DATA,3.0,3.0,3.0,31.0,3.0,29.0,9.666666666666666,0.1
2017-02-16,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,37.0,1.0,7.0,7.0,0.03
2017-02-16,NAC,MASTER,MARKETING ONLINE,1.0,1.0,0.0,28.0,1.0,7.24,7.24,0.04
2017-02-16,NAC,MASTER,SEO y SEM,5.0,4.0,4.0,218.0,5.0,16.85,3.37,0.02
2017-02-16,NAC,MASTER,UX,2.0,2.0,2.0,108.0,2.0,2.96,1.48,0.02
2017-02-17,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,17.0,1.0,5.84,5.84,0.06
2017-02-17,BCN,MASTER,MARKETING ONLINE,1.0,1.0,1.0,8.0,1.0,8.01,8.01,0.12
2017-02-17,BCN,MASTER,SEO y SEM,2.0,1.0,2.0,65.0,1.0,5.09,5.09,0.02
2017-02-17,BCN,MASTER,UX,2.0,2.0,1.0,56.0,2.0,5.28,2.64,0.04
2017-02-17,MAD,CURSO,ESTADISTICA,3.0,2.0,1.0,86.0,4.0,3.12,0.78,0.05
2017-02-17,MAD,CURSO,INBOUND MK,1.0,1.0,0.0,16.0,1.0,2.63,2.63,0.06
2017-02-17,MAD,CURSO,INTRO BLOCKCHAIN,13.0,12.0,10.0,514.0,17.0,13.06,0.7682352941176471,0.03
2017-02-17,MAD,MASTER,ANALITICA WEB,1.0,0.0,1.0,5.0,2.0,25.5,12.75,0.4
2017-02-17,MAD,MASTER,BIG DATA,4.0,4.0,2.0,70.0,5.0,70.92,14.184,0.07
2017-02-17,MAD,MASTER,DATA SCIENCE,2.0,1.0,1.0,110.0,2.0,20.33,10.165,0.02
2017-02-17,MAD,MASTER,SEO y SEM,6.0,4.0,3.0,105.0,8.0,23.74,2.9675,0.08
2017-02-17,MAD,MASTER,UX,6.0,5.0,5.0,63.0,6.0,31.96,5.326666666666667,0.1
2017-02-17,NAC,MASTER,ANALITICA WEB,1.0,1.0,1.0,3.0,1.0,2.38,2.38,0.33
2017-02-17,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,68.0,2.0,18.95,9.475,0.03
2017-02-17,NAC,MASTER,MARKETING ONLINE,2.0,2.0,2.0,74.0,2.0,21.7,10.85,0.03
2017-02-17,NAC,MASTER,SEO y SEM,4.0,2.0,4.0,181.0,5.0,14.71,2.942,0.03
2017-02-17,NAC,MASTER,UX,3.0,3.0,3.0,73.0,4.0,11.96,2.99,0.05
2017-02-18,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,19.0,1.0,6.84,6.84,0.05
2017-02-18,BCN,MASTER,UX,1.0,1.0,1.0,56.0,1.0,3.39,3.39,0.02
2017-02-18,MAD,CURSO,INBOUND MK,1.0,1.0,1.0,6.0,1.0,1.7,1.7,0.17
2017-02-18,MAD,CURSO,INTRO BLOCKCHAIN,14.0,12.0,15.0,463.0,17.0,12.74,0.7494117647058824,0.04
2017-02-18,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,1.0,5.0,1.0,2.71,2.71,0.2
2017-02-18,MAD,MASTER,ANALITICA WEB,1.0,0.0,1.0,23.0,1.0,17.14,17.14,0.04
2017-02-18,MAD,MASTER,BIG DATA,2.0,2.0,2.0,42.0,3.0,73.4,24.46666666666667,0.07
2017-02-18,MAD,MASTER,DATA SCIENCE,3.0,3.0,2.0,9.0,3.0,71.48,23.826666666666668,0.33
2017-02-18,MAD,MASTER,SEO y SEM,2.0,2.0,2.0,80.0,3.0,8.3,2.7666666666666666,0.04
2017-02-18,MAD,MASTER,UX,2.0,2.0,2.0,11.0,2.0,15.14,7.57,0.18
2017-02-18,NAC,MASTER,BIG DATA,1.0,0.0,1.0,54.0,1.0,1.77,1.77,0.02
2017-02-18,NAC,MASTER,SEO y SEM,4.0,4.0,3.0,131.0,4.0,15.61,3.9025,0.03
2017-02-18,NAC,MASTER,UX,2.0,1.0,1.0,12.0,2.0,28.02,14.01,0.17
2017-02-19,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,21.0,2.0,5.95,2.975,0.1
2017-02-19,BCN,MASTER,MARKETING ONLINE,1.0,1.0,1.0,4.0,1.0,8.21,8.21,0.25
2017-02-19,BCN,MASTER,SEO y SEM,3.0,2.0,3.0,37.0,3.0,6.79,2.2633333333333336,0.08
2017-02-19,BCN,MASTER,UX,3.0,3.0,2.0,51.0,3.0,5.27,1.7566666666666668,0.06
2017-02-19,MAD,CURSO,ESTADISTICA,4.0,3.0,2.0,18.0,5.0,7.11,1.422,0.28
2017-02-19,MAD,CURSO,INBOUND MK,1.0,1.0,0.0,14.0,1.0,1.71,1.71,0.07
2017-02-19,MAD,CURSO,INTRO BLOCKCHAIN,15.0,15.0,15.0,560.0,18.0,12.74,0.7077777777777777,0.03
2017-02-19,MAD,CURSO,SOLUCIONES NEGOCIO,2.0,2.0,2.0,12.0,1.0,1.39,1.39,0.08
2017-02-19,MAD,MASTER,BIG DATA,3.0,3.0,2.0,72.0,5.0,76.74,15.348,0.07
2017-02-19,MAD,MASTER,DATA SCIENCE,1.0,1.0,2.0,84.0,1.0,0.16,0.16,0.01
2017-02-19,MAD,MASTER,MARKETING ONLINE,1.0,1.0,2.0,11.0,2.0,8.38,4.19,0.18
2017-02-19,MAD,MASTER,SEO y SEM,2.0,1.0,1.0,52.0,4.0,66.08,16.52,0.08
2017-02-19,MAD,MASTER,UX,3.0,3.0,2.0,45.0,3.0,19.0,6.333333333333333,0.07
2017-02-19,NAC,CURSO INT,CRO IGNITE,1.0,0.0,1.0,6.0,2.0,1.34,0.67,0.33
2017-02-19,NAC,MASTER,ANALITICA WEB,2.0,2.0,2.0,41.0,2.0,28.61,14.305,0.05
2017-02-19,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,69.0,1.0,7.93,7.93,0.01
2017-02-19,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,11.0,1.0,19.31,19.31,0.09
2017-02-19,NAC,MASTER,UX,5.0,4.0,4.0,70.0,5.0,22.61,4.522,0.07
2017-02-20,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,56.0,1.0,6.25,6.25,0.02
2017-02-20,BCN,MASTER,MARKETING ONLINE,1.0,1.0,0.0,11.0,1.0,7.28,7.28,0.09
2017-02-20,BCN,MASTER,SEO y SEM,5.0,4.0,4.0,25.0,4.0,8.4,2.1,0.16
2017-02-20,BCN,MASTER,UX,2.0,2.0,1.0,16.0,2.0,5.33,2.665,0.12
2017-02-20,MAD,CURSO,ESTADISTICA,1.0,1.0,1.0,107.0,1.0,1.55,1.55,0.01
2017-02-20,MAD,CURSO,INBOUND MK,2.0,2.0,1.0,19.0,2.0,5.65,2.825,0.11
2017-02-20,MAD,CURSO,INTRO BLOCKCHAIN,18.0,16.0,13.0,799.0,18.0,14.07,0.7816666666666666,0.02
2017-02-20,MAD,CURSO,SOLUCIONES NEGOCIO,2.0,0.0,0.0,15.0,2.0,3.94,1.97,0.13
2017-02-20,MAD,MASTER,BIG DATA,3.0,2.0,2.0,45.0,2.0,63.62,31.81,0.04
2017-02-20,MAD,MASTER,DATA SCIENCE,7.0,5.0,4.0,60.0,8.0,42.51,5.31375,0.13
2017-02-20,MAD,MASTER,SEO y SEM,2.0,2.0,2.0,203.0,3.0,19.43,6.476666666666667,0.01
2017-02-20,MAD,MASTER,UX,5.0,3.0,4.0,65.0,5.0,29.45,5.89,0.08
2017-02-20,NAC,MASTER,ANALITICA WEB,2.0,2.0,0.0,8.0,2.0,28.33,14.165,0.25
2017-02-20,NAC,MASTER,DATA SCIENCE,3.0,3.0,3.0,45.0,3.0,15.42,5.14,0.07
2017-02-20,NAC,MASTER,MARKETING ONLINE,2.0,1.0,2.0,73.0,2.0,8.7,4.35,0.03
2017-02-20,NAC,MASTER,SEO y SEM,5.0,5.0,4.0,328.0,6.0,25.54,4.256666666666667,0.02
2017-02-20,NAC,MASTER,UX,4.0,4.0,4.0,70.0,4.0,13.66,3.415,0.06
2017-02-21,BCN,CURSO INT,CRO IGNITE,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
2017-02-21,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,22.0,1.0,6.54,6.54,0.05
2017-02-21,BCN,MASTER,MARKETING ONLINE,1.0,1.0,0.0,19.0,1.0,8.18,8.18,0.05
2017-02-21,BCN,MASTER,SEO y SEM,1.0,0.0,2.0,5.0,1.0,8.0,8.0,0.2
2017-02-21,MAD,CURSO,INBOUND MK,2.0,2.0,1.0,28.0,2.0,4.29,2.145,0.07
2017-02-21,MAD,CURSO,INTRO BLOCKCHAIN,12.0,11.0,8.0,356.0,16.0,13.49,0.843125,0.04
2017-02-21,MAD,MASTER,ANALITICA WEB,1.0,1.0,0.0,40.0,1.0,6.23,6.23,0.02
2017-02-21,MAD,MASTER,BIG DATA,3.0,2.0,4.0,18.0,3.0,47.08,15.693333333333333,0.17
2017-02-21,MAD,MASTER,DATA SCIENCE,6.0,6.0,6.0,137.0,6.0,48.86,8.143333333333333,0.04
2017-02-21,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,16.0,1.0,25.07,25.07,0.06
2017-02-21,MAD,MASTER,SEO y SEM,5.0,5.0,3.0,103.0,6.0,49.18,8.196666666666667,0.06
2017-02-21,MAD,MASTER,UX,8.0,5.0,6.0,30.0,6.0,36.99,6.165,0.2
2017-02-21,NAC,MASTER,ANALITICA WEB,3.0,3.0,1.0,56.0,3.0,22.11,7.37,0.05
2017-02-21,NAC,MASTER,BIG DATA,2.0,2.0,1.0,10.0,2.0,8.27,4.135,0.2
2017-02-21,NAC,MASTER,DATA SCIENCE,3.0,3.0,1.0,94.0,3.0,6.01,2.0033333333333334,0.03
2017-02-21,NAC,MASTER,SEO y SEM,7.0,7.0,6.0,252.0,7.0,29.76,4.251428571428572,0.03
2017-02-21,NAC,MASTER,UX,2.0,2.0,1.0,30.0,3.0,5.82,1.94,0.1
2017-02-22,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,20.0,1.0,4.56,4.56,0.05
2017-02-22,BCN,CURSO INT,CRO IGNITE,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2017-02-22,BCN,MASTER,ANALITICA WEB,1.0,0.0,1.0,30.0,1.0,7.74,7.74,0.03
2017-02-22,BCN,MASTER,MARKETING ONLINE,1.0,1.0,0.0,5.0,1.0,8.28,8.28,0.2
2017-02-22,BCN,MASTER,SEO y SEM,3.0,2.0,3.0,7.0,2.0,8.19,4.095,0.29
2017-02-22,BCN,MASTER,UX,4.0,4.0,1.0,57.0,4.0,4.45,1.1125,0.07
2017-02-22,MAD,CURSO,ESTADISTICA,2.0,1.0,1.0,79.0,2.0,1.25,0.625,0.03
2017-02-22,MAD,CURSO,INBOUND MK,2.0,2.0,1.0,17.0,2.0,4.81,2.405,0.12
2017-02-22,MAD,CURSO,INTRO BLOCKCHAIN,12.0,10.0,11.0,454.0,17.0,13.0,0.7647058823529412,0.04
2017-02-22,MAD,MASTER,ANALITICA WEB,5.0,3.0,2.0,32.0,4.0,20.07,5.0175,0.12
2017-02-22,MAD,MASTER,BIG DATA,5.0,4.0,3.0,74.0,4.0,52.12,13.03,0.05
2017-02-22,MAD,MASTER,DATA SCIENCE,6.0,6.0,5.0,134.0,10.0,63.58,6.358,0.07
2017-02-22,MAD,MASTER,MARKETING ONLINE,3.0,3.0,2.0,69.0,3.0,28.57,9.523333333333333,0.04
2017-02-22,MAD,MASTER,SEO y SEM,2.0,1.0,3.0,65.0,3.0,44.71,14.903333333333334,0.05
2017-02-22,MAD,MASTER,UX,2.0,2.0,2.0,24.0,3.0,23.35,7.783333333333333,0.12
2017-02-22,NAC,MASTER,ANALITICA WEB,1.0,1.0,0.0,36.0,1.0,8.38,8.38,0.03
2017-02-22,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,111.0,2.0,1.78,0.89,0.02
2017-02-22,NAC,MASTER,SEO y SEM,6.0,4.0,5.0,166.0,8.0,34.8,4.35,0.05
2017-02-22,NAC,MASTER,UX,3.0,3.0,2.0,41.0,3.0,18.95,6.316666666666667,0.07
2017-02-23,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,36.0,1.0,5.7,5.7,0.03
2017-02-23,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,20.0,1.0,6.86,6.86,0.05
2017-02-23,BCN,MASTER,SEO y SEM,1.0,1.0,0.0,94.0,1.0,6.73,6.73,0.01
2017-02-23,BCN,MASTER,UX,2.0,2.0,1.0,50.0,2.0,5.36,2.68,0.04
2017-02-23,MAD,CURSO,ESTADISTICA,4.0,3.0,3.0,78.0,4.0,2.83,0.7075,0.05
2017-02-23,MAD,CURSO,INTRO BLOCKCHAIN,12.0,9.0,10.0,727.0,17.0,13.23,0.7782352941176471,0.02
2017-02-23,MAD,CURSO INT,CRO IGNITE,1.0,0.0,0.0,16.0,1.0,1.52,1.52,0.06
2017-02-23,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,29.0,1.0,6.41,6.41,0.03
2017-02-23,MAD,MASTER,BIG DATA,4.0,4.0,3.0,124.0,5.0,43.64,8.728,0.04
2017-02-23,MAD,MASTER,DATA SCIENCE,2.0,2.0,2.0,56.0,4.0,38.51,9.6275,0.07
2017-02-23,MAD,MASTER,MARKETING ONLINE,2.0,2.0,2.0,25.0,2.0,28.71,14.355,0.08
2017-02-23,MAD,MASTER,SEO y SEM,5.0,3.0,3.0,106.0,5.0,42.1,8.42,0.05
2017-02-23,MAD,MASTER,UX,3.0,3.0,2.0,46.0,3.0,17.84,5.946666666666667,0.07
2017-02-23,NAC,CURSO INT,CRO IGNITE,1.0,0.0,1.0,10.0,1.0,0.46,0.46,0.1
2017-02-23,NAC,MASTER,ANALITICA WEB,3.0,3.0,3.0,25.0,3.0,18.74,6.246666666666667,0.12
2017-02-23,NAC,MASTER,BIG DATA,3.0,3.0,1.0,100.0,3.0,10.42,3.4733333333333336,0.03
2017-02-23,NAC,MASTER,DATA SCIENCE,2.0,2.0,1.0,36.0,3.0,24.69,8.23,0.08
2017-02-23,NAC,MASTER,SEO y SEM,9.0,7.0,7.0,189.0,8.0,35.77,4.47125,0.04
2017-02-23,NAC,MASTER,UX,3.0,3.0,1.0,71.0,3.0,25.0,8.333333333333332,0.04
2017-02-24,BCN,MASTER,ANALITICA WEB,2.0,1.0,2.0,60.0,2.0,5.96,2.98,0.03
2017-02-24,BCN,MASTER,SEO y SEM,3.0,3.0,2.0,38.0,3.0,7.01,2.3366666666666664,0.08
2017-02-24,BCN,MASTER,UX,3.0,2.0,2.0,48.0,2.0,5.19,2.595,0.04
2017-02-24,MAD,CURSO,ESTADISTICA,4.0,4.0,3.0,60.0,5.0,4.44,0.888,0.08
2017-02-24,MAD,CURSO,INBOUND MK,2.0,1.0,2.0,8.0,2.0,5.76,2.88,0.25
2017-02-24,MAD,CURSO,INTRO BLOCKCHAIN,14.0,13.0,14.0,849.0,17.0,12.18,0.7164705882352941,0.02
2017-02-24,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,0.0,0.0,17.0,1.0,2.86,2.86,0.06
2017-02-24,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,6.0,1.0,12.51,12.51,0.17
2017-02-24,MAD,MASTER,BIG DATA,8.0,7.0,6.0,170.0,9.0,74.39,8.265555555555556,0.05
2017-02-24,MAD,MASTER,DATA SCIENCE,3.0,0.0,1.0,26.0,3.0,55.93,18.64333333333333,0.12
2017-02-24,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,47.0,1.0,6.87,6.87,0.02
2017-02-24,MAD,MASTER,SEO y SEM,5.0,4.0,3.0,148.0,6.0,38.39,6.398333333333333,0.04
2017-02-24,MAD,MASTER,UX,3.0,2.0,1.0,19.0,3.0,21.59,7.196666666666667,0.16
2017-02-24,NAC,MASTER,ANALITICA WEB,1.0,1.0,1.0,5.0,1.0,15.52,15.52,0.2
2017-02-24,NAC,MASTER,BIG DATA,3.0,3.0,2.0,108.0,3.0,20.45,6.816666666666667,0.03
2017-02-24,NAC,MASTER,DATA SCIENCE,2.0,2.0,1.0,26.0,2.0,6.46,3.23,0.08
2017-02-24,NAC,MASTER,MARKETING ONLINE,3.0,3.0,1.0,37.0,3.0,21.41,7.136666666666667,0.08
2017-02-24,NAC,MASTER,SEO y SEM,5.0,3.0,5.0,224.0,5.0,17.37,3.474,0.02
2017-02-24,NAC,MASTER,UX,1.0,0.0,1.0,4.0,1.0,4.7,4.7,0.25
2017-02-25,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,10.0,1.0,7.75,7.75,0.1
2017-02-25,BCN,MASTER,SEO y SEM,3.0,2.0,2.0,14.0,2.0,7.27,3.635,0.14
2017-02-25,BCN,MASTER,UX,3.0,2.0,2.0,40.0,2.0,4.83,2.415,0.05
2017-02-25,MAD,CURSO,ESTADISTICA,3.0,2.0,2.0,25.0,2.0,2.94,1.47,0.08
2017-02-25,MAD,CURSO,INBOUND MK,1.0,1.0,1.0,28.0,1.0,1.78,1.78,0.04
2017-02-25,MAD,CURSO,INTRO BLOCKCHAIN,11.0,11.0,12.0,637.0,18.0,11.31,0.6283333333333334,0.03
2017-02-25,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,29.0,1.0,16.79,16.79,0.03
2017-02-25,MAD,MASTER,BIG DATA,6.0,6.0,4.0,109.0,6.0,70.99,11.831666666666665,0.06
2017-02-25,MAD,MASTER,DATA SCIENCE,5.0,4.0,4.0,31.0,6.0,52.99,8.831666666666665,0.19
2017-02-25,MAD,MASTER,SEO y SEM,6.0,6.0,7.0,68.0,9.0,40.7,4.522222222222222,0.13
2017-02-25,MAD,MASTER,UX,4.0,4.0,1.0,74.0,4.0,20.85,5.2125,0.05
2017-02-25,NAC,MASTER,ANALITICA WEB,2.0,2.0,2.0,31.0,2.0,9.58,4.79,0.06
2017-02-25,NAC,MASTER,BIG DATA,5.0,5.0,4.0,138.0,5.0,27.06,5.412,0.04
2017-02-25,NAC,MASTER,DATA SCIENCE,2.0,2.0,2.0,55.0,4.0,9.8,2.45,0.07
2017-02-25,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,27.0,2.0,25.94,12.97,0.07
2017-02-25,NAC,MASTER,SEO y SEM,2.0,2.0,0.0,129.0,3.0,17.6,5.866666666666667,0.02
2017-02-25,NAC,MASTER,UX,4.0,4.0,4.0,107.0,4.0,7.13,1.7825,0.04
2017-02-26,BCN,MASTER,ANALITICA WEB,1.0,1.0,0.0,26.0,1.0,7.2,7.2,0.04
